persona_id,nome,cognome,inizio_mandato,legislatura,tipo_mandato,carica,gruppo_partito,circoscrizione_o_collegio,regione,email_istituzionale,email_pec,form_contatti_url,telefono_e164,indirizzo_ufficio,photo_url,sito_ufficiale,fonte_url,fonte_data
32703,Tatjana,Rojc,2022-10-13,19,elettivo,senatore,PD-IDP,,Friuli,tatjana.rojc@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00032703.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00032703.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00032703.htm,2025-08-27
32706,Massimiliano,Romeo,2022-10-13,19,elettivo,senatore,,1 (LOMBARDIA - U01 (VARESE),Lombardia,massimiliano.romeo@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00032706.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00032706.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00032706.htm,2025-08-27
32707,Licia,Ronzulli,2022-10-13,19,elettivo,senatore,FI-BP-PPE,2 (LOMBARDIA - U02 (COMO),Lombardia,licia.ronzulli@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00032707.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00032707.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00032707.htm,2025-08-27
36420,Gianni,Rosa,2022-10-13,19,elettivo,senatore,F,,Basilicata,gianni.rosa@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00036420.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036420.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036420.htm,2025-08-27
32779,Roberto,Rosso,2022-10-13,19,elettivo,senatore,,,Piemonte,roberto.rosso@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00032779.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00032779.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00032779.htm,2025-08-27
25411,Anna,Rossomando,2022-10-13,19,elettivo,senatore,PD-IDP,,Piemonte,anna.rossomando@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00025411.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00025411.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00025411.htm,2025-08-27
30510,Carlo,Rubbia,2022-10-13,19,"a vita, di nomina del Presidente della Repubblica",senatore,A,,,carlo.rubbia@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00030510.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00030510.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00030510.htm,2025-08-27
36421,Raoul,Russo,2022-10-13,19,elettivo,senatore,F,2 (SICILIA - U02 (MARSALA),Sicilia,raoul.russo@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00036421.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036421.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036421.htm,2025-08-27
36422,Salvatore,Sallemi,2022-10-13,19,elettivo,senatore,,5 (SICILIA - U05 (SIRACUSA),Sicilia,salvatore.sallemi@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00036422.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036422.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036422.htm,2025-08-27
25407,Matteo,Salvini,2022-10-13,19,elettivo,senatore,LSP-PS,,Puglia,matteo.salvini@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00025407.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00025407.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00025407.htm,2025-08-27
36443,Giorgio,Salvitti,2022-10-13,19,elettivo,senatore,,,Piemonte,giorgio.salvitti@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00036443.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036443.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036443.htm,2025-08-27
36444,Giovanni,Satta,2022-10-13,19,elettivo,senatore,F,,Sardegna,giovanni.satta@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00036444.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036444.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036444.htm,2025-08-27
25402,Daniela,Sbrollini,2022-10-13,19,elettivo,senatore,IV-C-RE,,Veneto,daniela.sbrollini@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00025402.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00025402.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00025402.htm,2025-08-27
29573,Ivan,Scalfarotto,2022-10-13,19,elettivo,senatore,,,Piemonte,ivan.scalfarotto@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00029573.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00029573.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00029573.htm,2025-08-27
36423,Roberto Maria Ferdinando,Scarpinato,2022-10-13,19,elettivo,senatore,M5S,,Calabria,,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00036423.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036423.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036423.htm,2025-08-27
33863,Marco,Scurria,2022-10-13,19,elettivo,senatore,,,Lazio,marco.scurria@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00033863.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00033863.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00033863.htm,2025-08-27
32435,Liliana,Segre,2022-10-13,19,"a vita, di nomina del Presidente della Repubblica",senatore,M,,,liliana.segre@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00032435.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00032435.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00032435.htm,2025-08-27
27622,Filippo,Sensi,2023-03-21,19,elettivo,senatore,PD-IDP,,Lazio,filippo.sensi@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00027622.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00027622.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00027622.htm,2025-08-27
36424,Etelwardo,Sigismondi,2022-10-13,19,elettivo,senatore,F,,Abruzzo,etelwardo.sigismondi@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00036424.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036424.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036424.htm,2025-08-27
36445,Francesco,Silvestro,2022-10-13,19,elettivo,senatore,FI-BP-PPE,,Campania,francesco.silvestro@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00036445.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036445.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036445.htm,2025-08-27
33137,Marco,Silvestroni,2022-10-13,19,elettivo,senatore,F,5 (LAZIO - U05 (GUIDONIA MONTECELIO),Lazio,marco.silvestroni@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00033137.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00033137.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00033137.htm,2025-08-27
36425,Elena,Sironi,2022-10-13,19,elettivo,senatore,M5S,,Lombardia,elena.sironi@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00036425.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036425.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036425.htm,2025-08-27
36446,Sandro,Sisler,2022-10-13,19,elettivo,senatore,F,,Lombardia,sandro.sisler@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00036446.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036446.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036446.htm,2025-08-27
22263,Francesco Paolo,Sisto,2022-10-13,19,elettivo,senatore,FI-BP-PPE,2 (PUGLIA - U02 (ANDRIA),Puglia,francescopaolo.sisto@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00022263.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00022263.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00022263.htm,2025-08-27
36426,Luigi,Spagnolli,2022-10-13,19,elettivo,senatore,,4 (TRENTINO-ALTO ADIGE/SÜDTIROL - U04 (BOLZANO/BOZEN),Trentino,luigi.spagnolli@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00036426.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036426.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036426.htm,2025-08-27
36427,Nicoletta,Spelgatti,2022-10-13,19,elettivo,senatore,LSP-PS,1 (VALLE D'AOSTA - U01 (AOSTA),Valle D'Aosta,nicoletta.spelgatti@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00036427.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036427.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036427.htm,2025-08-27
36428,Raffaele,Speranzon,2022-10-13,19,elettivo,senatore,,1 (VENETO - U01 (VENEZIA),Veneto,raffaele.speranzon@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00036428.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036428.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036428.htm,2025-08-27
36447,Domenica,Spinelli,2022-10-13,19,elettivo,senatore,F,,Emilia,domenica.spinelli@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00036447.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036447.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036447.htm,2025-08-27
29185,Erika,Stefani,2022-10-13,19,elettivo,senatore,LSP-PS,,Veneto,erika.stefani@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00029185.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00029185.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00029185.htm,2025-08-27
37739,Cristina,Tajani,2023-05-31,19,elettivo,senatore,PD-IDP,,Lombardia,cristina.tajani@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00037739.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00037739.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00037739.htm,2025-08-27
37415,Daniela,Ternullo,2023-01-18,19,elettivo,senatore,FI-BP-PPE,,Sicilia,daniela.ternullo@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00037415.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00037415.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00037415.htm,2025-08-27
28550,Giuliomaria,Terzi Di Sant'Agata,2022-10-13,19,elettivo,senatore,F,9 (LOMBARDIA - U09 (TREVIGLIO),Lombardia,giulio.terzi@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00028550.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00028550.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00028550.htm,2025-08-27
32721,Elena,Testor,2022-10-13,19,elettivo,senatore,LSP-PS,3 (TRENTINO-ALTO ADIGE/SÜDTIROL - U03 (PERGINE VALSUGANA),Trentino,elena.testor@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00032721.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00032721.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00032721.htm,2025-08-27
30915,Paolo,Tosato,2022-10-13,19,elettivo,senatore,LSP-PS,5 (VENETO - U05 (VERONA),Veneto,paolo.tosato@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00030915.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00030915.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00030915.htm,2025-08-27
36448,Antonio Salvatore,Trevisi,2022-10-13,19,elettivo,senatore,FI-BP-PPE,,Puglia,antoniosalvatore.trevisi@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00036448.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036448.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036448.htm,2025-08-27
36449,Francesca,Tubetti,2022-10-13,19,elettivo,senatore,F,,Friuli,francesca.tubetti@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00036449.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036449.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036449.htm,2025-08-27
32726,Mario,Turco,2022-10-13,19,elettivo,senatore,M5S,,Basilicata,mario.turco@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00032726.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00032726.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00032726.htm,2025-08-27
32727,Julia,Unterberger,2022-10-13,19,elettivo,senatore,,5 (TRENTINO-ALTO ADIGE/SÜDTIROL - U05 (MERANO/MERAN),Trentino,julia.unterberger@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00032727.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00032727.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00032727.htm,2025-08-27
2444,Adolfo,Urso,2022-10-13,19,elettivo,senatore,F,,Veneto,adolfo.urso@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00002444.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00002444.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00002444.htm,2025-08-27
29604,Valeria,Valente,2022-10-13,19,elettivo,senatore,PD-IDP,,Puglia,valeria.valente@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00029604.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00029604.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00029604.htm,2025-08-27
28924,Francesco,Verducci,2022-10-13,19,elettivo,senatore,PD-IDP,,Piemonte,francesco.verducci@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00028924.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00028924.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00028924.htm,2025-08-27
25377,Walter,Verini,2022-10-13,19,elettivo,senatore,PD-IDP,,Umbria,walter.verini@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00025377.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00025377.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00025377.htm,2025-08-27
33027,Giusy,Versace,2022-10-13,19,elettivo,senatore,C,,Lombardia,giusy.versace@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00033027.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00033027.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00033027.htm,2025-08-27
32732,Francesco,Zaffini,2022-10-13,19,elettivo,senatore,F,1 (UMBRIA - U01 (PERUGIA),Umbria,francesco.zaffini@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00032732.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00032732.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00032732.htm,2025-08-27
36429,Ylenia,Zambito,2022-10-13,19,elettivo,senatore,,,Toscana,ylenia.zambito@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00036429.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036429.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036429.htm,2025-08-27
24016,Sandra,Zampa,2022-10-13,19,elettivo,senatore,,,Emilia,sandra.zampa@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00024016.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00024016.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00024016.htm,2025-08-27
17811,Pierantonio,Zanettin,2022-10-13,19,elettivo,senatore,FI-BP-PPE,,Veneto,pierantonio.zanettin@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00017811.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00017811.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00017811.htm,2025-08-27
33038,Paolo,Zangrillo,2022-10-13,19,elettivo,senatore,FI-BP-PPE,4 (PIEMONTE - U04 (ALESSANDRIA),Piemonte,paolo.zangrillo@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00033038.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00033038.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00033038.htm,2025-08-27
36430,Antonella,Zedda,2022-10-13,19,elettivo,senatore,,1 (SARDEGNA - U01 (CAGLIARI),Sardegna,antonella.zedda@senato.it,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00036430.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036430.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036430.htm,2025-08-27
36450,Ignazio,Zullo,2022-10-13,19,elettivo,senatore,F,,Puglia,,,,,,https://www.senato.it/leg/19/Immagini/Senatori/00036450.jpg,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036450.htm,https://www.senato.it/leg/19/BGT/Schede/Attsen/00036450.htm,2025-08-27
